no,displayUserNick,rateContent,rateDate,package,quality,price,service,logistics,other,sentiment
1356,民***涛,邮快，货好，味正，包美，心细，价值，满意！ 树个大拇指。,4/22/2016 21:22,1,1,1,0,1,0,0
1357,t***3,还行吧，一般情况,4/22/2016 20:19,0,0,0,0,0,0,1
1358,编***6,味道挺好的,4/22/2016 20:19,0,1,0,0,0,0,0
1359,z***1,杯子还不错，茶叶感觉还可以再好点&hellip;,4/22/2016 19:01,0,1,0,0,0,1,0
1360,c***8,下次还来,4/26/2016 6:48,0,0,0,0,0,0,0
1361,我***8,这个价位的茶，老爸说好喝   好评,4/25/2016 23:50,0,1,1,0,0,0,0
1362,l***9,很好的茶叶，值得购买！,4/25/2016 22:44,0,1,0,0,0,0,0
1363,z***u,赞\(≧▽≦)/，好喝的茶?●&omega;●?,4/25/2016 21:24,0,1,0,0,0,0,0
1364,流***1,还可以吧，闻起来香，喝起来一般吧，汤色还算可以，也就值这个价,4/25/2016 21:03,0,1,1,0,0,0,0
1365,y***1,老客户了，茶叶质量很好，不过龙井茶叶比旧年的短小很多。,4/25/2016 13:18,0,1,0,0,0,1,0
1366,p***7,新茶不错,4/25/2016 12:11,0,1,0,0,0,0,0
1367,刘***鼎,味道可以，但茶中有杂质，叶片不整，这个价位也就是这个质量了。,4/25/2016 10:27,0,1,1,0,0,0,1
1368,赌***茶,已是第三次买这家的茶了，这次是家里办事情用的，我也没喝，估计错不了，周日已用上了，还送了两个杯子。 发货特快，包装很好，由于忙，没拍照。以后还会买的。,4/25/2016 8:47,0,0,0,1,0,1,0
1369,l***3,不错，很喜欢。,4/24/2016 23:29,0,0,0,0,0,0,0
1370,随***0,卢家的西湖龙井，鲜爽纯香。很好。,4/24/2016 22:13,0,1,0,0,0,1,0
1371,大***1,好喝不贵,4/24/2016 21:58,0,1,1,0,0,0,0
1372,m***9,这个价也就这样了,4/24/2016 21:39,0,0,1,0,0,0,0
1373,p***0,龙井茶只买这家的，很正宗，老客户了，这次是送礼的，推荐给亲戚的。好评。,4/24/2016 21:23,0,0,0,0,0,1,0
1374,巴***m,老客户！很好！,4/24/2016 19:48,0,0,0,0,0,0,0
1375,t***3,"好茶,N次购买了",4/24/2016 18:32,0,0,0,0,0,0,0
1376,s***1,很好很好很好很好很好很好很好很好,4/24/2016 17:50,0,0,0,0,0,0,0
1377,无***2,包装挺好，茶还没喝！,4/24/2016 17:00,1,0,0,0,0,0,0
1378,w***9,短短几天，已经在卢正浩买了几种龙井茶，各方面都很满意，不愧为品牌老店，希望卢正浩能够坚持---人至诚，茶至臻，传承始如终的理念，让我们茶客喝到真心好茶,4/24/2016 16:32,0,0,0,0,0,1,0
1379,清***鱼,不错，明年接着买,4/24/2016 15:43,0,0,0,0,0,0,0
1380,纪***5,茶叶很好，很满意的购物,4/27/2016 19:03,0,1,0,0,0,0,0
1381,r***6,还是不错的！ 比去年的好些。绿绿的，香味浓些！ 发货也快,4/27/2016 18:59,0,1,0,1,0,0,0
1382,t***2,除了送的杯子有点小瑕疵，别的都ok。,4/27/2016 18:30,0,0,0,0,0,1,1
1383,w***t,,4/27/2016 16:35,0,0,0,0,0,0,0
1384,z***1,东西很好，商家还送了水杯,4/27/2016 15:20,0,1,0,0,0,1,0
1385,d***2,茶叶打开很香，泡上颜色清凉，味道纯正，买几次了一如既往的好，以后在来发图,4/27/2016 13:55,0,1,0,0,0,0,0
1386,h***3,茶泡起来很香，价格合理。,4/27/2016 12:46,0,1,1,0,0,0,0
1387,掩***捶,第二次在店中购物，好评，店家不错。,4/27/2016 9:09,0,0,0,1,0,0,0
1388,幕***墙,物美价廉,4/27/2016 8:36,0,1,1,0,0,0,0
1389,失***走,茶叶的条形不是特别的好 口感不错 实惠的口粮茶 外面也就这个价钱 实惠 包装很好 定的茶杯盖有一个豁口  立马又发人一个 非常的好,4/26/2016 21:00,1,1,1,0,0,0,0
1390,k***g,还不错，对得起这个价。,4/26/2016 19:41,0,0,1,0,0,0,0
1391,y***2,还没喝，先好评！,4/26/2016 16:53,0,0,0,0,0,0,0
1392,e***c,刚买了就聚划算了,4/26/2016 15:53,0,0,0,0,0,1,0
1393,l***2,除了发货和以前一样龟速 其它一切如常,4/26/2016 15:24,0,0,0,1,0,0,1
1394,d***8,货挺好的，喝完后，嘴里有股清香。,4/26/2016 13:57,0,1,0,0,0,0,0
1395,f***8,老茶树的确香醇，只是买早了，现在看到在搞活动,4/26/2016 13:43,0,1,0,0,0,1,0
1396,q***4,茶不错，很值,4/26/2016 12:50,0,1,1,0,0,0,0
1397,亚***宇,老客户了，可以,4/26/2016 11:20,0,0,0,0,0,0,0
1398,正***蚣,一如既往支持，雨前龙井确实不错。,4/26/2016 10:43,0,0,0,0,0,1,0
1399,黄***8,第一次购买，豆香味挺浓的,4/26/2016 8:59,0,1,0,0,0,0,0
1400,嘟***1,一直喝他们家的茶叶，价格合适，挺好。,4/29/2016 12:00,0,0,1,0,0,0,0
1401,z***x,不错，挺好的,4/29/2016 11:27,0,0,0,0,0,0,0
1402,c***d,一如既往的的！,4/29/2016 10:12,0,0,0,0,0,0,0
1403,x***8,茶叶泡了闻着很清香，送的杯子也不错，支持商家！！！,4/29/2016 8:59,0,1,0,0,0,1,0
1404,风***8,不错啊看起来上档次,4/29/2016 7:59,1,0,0,0,0,0,0
1405,p***i,非常满意,4/28/2016 20:40,0,0,0,0,0,0,0
1406,毕***芝,卢家的西湖龙井，鲜爽纯香。打开包装即可闻到干茶香。冲泡之后，烟雾妙妙，香气四溢，凑近一闻，浓浓板栗香。,4/28/2016 15:31,0,1,0,0,0,1,0
1407,老***9,N次买了，我每个月都要喝掉一斤左右的茶叶，就喜欢这一口~~~~~~纯正龙井味。五分好评~~~~~~ 热情周到~~~~~,4/28/2016 15:30,0,1,0,1,0,1,0
1408,夏***9,今年茶叶价格上涨了，这个不那么实惠了,4/28/2016 15:28,0,0,1,0,0,0,1
1409,i***o,包装很严实，赠品不错，还没开封，后续追加评论,4/28/2016 13:58,1,0,0,0,0,1,0
1410,c***8,这个还没开包呢  用后再评！其他都好  从他家买了好多次了  品质一直不错,4/28/2016 13:56,0,1,0,0,0,0,0
1411,c***u,包装统一有质感，茶叶清香，暂时还没喝,4/28/2016 11:54,1,1,0,0,0,0,0
1412,s***3,,4/28/2016 9:18,0,0,0,0,0,0,0
1413,z***2,看着不错，喝过再来评价。,4/28/2016 9:05,0,0,0,0,0,0,0
1414,x***8,碎的太多，不建议购买,4/28/2016 7:09,0,1,0,0,0,0,1
1415,朱***8,很清淡的茶,4/27/2016 23:02,0,1,0,0,0,0,1
1416,t***3,味略淡了点，还行,4/27/2016 21:59,0,1,0,0,0,0,1
1417,兔***人,第二次购买，品相一般，但口味不错。第一次买半斤，赠送一个杯子，第二次购买1斤，也送一个杯子，以后再买一斤，就分两次购买。呵~~~~,4/27/2016 20:57,0,1,0,0,0,1,1
1418,肉***5,新茶，香。叶片有点碎！,4/27/2016 20:40,0,1,0,0,0,0,1
1419,乐***糖,去年看央视新闻发现了这家电商，给粑粑买了一次茶叶后就爱上啦，秒变忠粉，大赞茶叶品质好包装简洁很喜欢，又到一年一度买茶季果断入手，收到依然很满意，一百个赞！！！,4/27/2016 19:37,1,1,0,0,0,1,0
1420,光***限,不错。年年都买。,4/30/2016 16:49,0,0,0,0,0,0,0
1421,林***望,宝贝收到了，还没喝，不过看起来还没前几天买那半斤108元的好看，等喝过后再说,4/30/2016 16:34,0,1,1,0,0,0,1
1422,小***度,包装很好，茶叶不错，还送了两个杯子,4/30/2016 16:02,1,1,0,0,0,1,0
1423,旺***妈,有龙井味，但是不是新旧茶混合的龙茶呢？,4/30/2016 12:35,0,1,0,0,0,1,1
1424,z***4,小茶人 贡羽真给力，昨天上午下的单，今天已经收到了。茶叶值这个价,4/30/2016 12:15,0,0,1,1,1,0,0
1425,h***0,泡完的时候茶叶杂质偏多，几乎每一片茶叶上都带有黑点，泡完普遍变黄，味淡如水，这应该不是新茶，产地就不好说了。,4/30/2016 11:50,0,1,0,0,0,1,1
1426,信***2,茶叶收到了，味道还可以。送的杯子质量不是很好。太轻了,4/30/2016 10:57,0,1,0,0,0,1,1
1427,刘***3,茶叶很好，第四次来了。物流也很快。,4/30/2016 10:57,0,0,0,0,0,0,0
1428,l***z,还送了杯子，挺好的，就是这次的茶没有上次那么好喝。,4/30/2016 10:16,0,1,0,0,0,1,1
1429,清***4,很好老公很喜欢 肯定没问题,4/30/2016 6:17,0,0,0,0,0,0,0
1430,洋***咩,不错，好喝,4/29/2016 22:14,0,1,0,0,0,0,0
1431,贺***j,买了很多次，很喜欢。,4/29/2016 21:56,0,0,0,0,0,0,0
1432,郭***熙,老顾客了,4/29/2016 21:50,0,0,0,0,0,0,0
1433,斯***三,好喝，经常买！,4/29/2016 19:11,0,1,0,0,0,0,0
1434,r***7,味道不错 物流垃圾 慢,4/29/2016 18:39,0,1,0,0,1,0,1
1435,l***0,第二次购买了，一如既往的好，满意,4/29/2016 17:47,0,0,0,0,0,0,0
1436,z***6,挺好，就是送的杯子不太好。,4/29/2016 17:26,0,0,0,0,0,1,1
1437,越***1,,4/29/2016 16:24,0,0,0,0,0,0,0
1438,i***9,还没开始喝，但是看起来不错，各种标识齐全。,4/29/2016 13:28,0,0,0,0,0,1,0
1439,李***8,第一次买，喝后再来评论,4/29/2016 12:30,0,0,0,0,0,0,1
1440,李***9,,5/2/2016 11:56,0,0,0,0,0,0,0
1441,男***向,梅家坞的茶叶跟翁家山口感一致，与许多打着正宗西湖龙井旗号的销冠差别很大。,5/2/2016 10:18,0,1,0,0,0,1,1
1442,l***u,不是很好,5/2/2016 9:30,0,0,0,0,0,0,1
1443,w***9,口感很好～有待提高&hellip;&hellip;价格略贵～！,5/1/2016 22:52,0,1,1,0,0,0,1
1444,h***n,爸爸很满意！说茶杯不错,5/1/2016 22:24,0,0,0,0,0,1,0
1445,h***9,还没打开，应该不错。,5/1/2016 22:05,0,0,0,0,0,0,1
1446,d***3,还好吧，也是老顾客了。,5/1/2016 20:02,0,0,0,0,0,0,0
1447,t***2,很好喝的茶。 很热情。,5/1/2016 18:20,0,1,0,1,0,0,0
1448,九***5,以前买的E包，这次换D包尝试下，先5分，喝一阵在来追评,5/1/2016 16:57,0,0,0,0,0,0,1
1449,群***i,第二次买了，茶叶不错，客服态度好,5/1/2016 15:48,0,1,0,1,0,0,0
1450,陈***2,茶叶收到，很整装，没碎末，卖家发货快，快递给力，4天就收到！！还没品尝，喝后再补！！,5/1/2016 15:19,0,1,0,1,1,0,0
1451,c***4,茶叶不错，送的杯子也很好，谢谢了。,5/1/2016 14:27,0,1,0,0,0,1,0
1452,l***y,差也不错，赞一个！ 服务没问题,5/1/2016 13:39,0,1,0,1,0,0,0
1453,渤***鸽,试喝便宜的茶，口感很好。十分满意！全5分。大品牌就是好，以后定点此店。 十分满意。,5/1/2016 11:59,0,1,1,0,0,1,0
1454,喜***馆,茶品相不好，味道一般般!略失望 服务不错，物流快，第二天就收到货了！,5/1/2016 11:02,0,1,0,1,1,0,1
1455,l***8,买了还没有喝，保留评价权利,5/1/2016 10:14,0,0,0,0,0,0,1
1456,左***3,不错的茶叶，希望再卖有优惠。5分,5/1/2016 10:14,0,1,1,0,0,0,0
1457,张***9,本人己第二次购买了，感觉还可以,5/1/2016 7:13,0,0,0,0,0,0,0
1458,蓝***穆,挺好的，物流也很快,4/30/2016 21:30,0,0,0,0,1,0,0
1459,瑞***c,老顾客了,4/30/2016 19:57,0,0,0,0,0,0,0
1460,l***4,茶叶没得说，就是每次都按照茶叶的价值送杯子，结果家里已经有好几个白瓷杯子了。都是老客户了，下次能否根据客户累计下单的金额，送点好点的赠品？这才是积累回头客的正确做法啊。 自主下单，不做评价。,5/4/2016 14:52,0,1,0,0,0,1,1
1461,1***0,一直喝这个牌子的茶叶，老公很喜欢还送杯子价格便宜,5/4/2016 12:46,0,0,1,0,0,1,0
1462,y***9,去年冬天，就在这家买过茶叶。很不错的，这是第二次买，完美的购物！,5/4/2016 9:09,0,0,0,0,0,0,0
1463,可***浣,味道还可以，泡两次就没味道了。送了个小瓷杯挺好看,5/4/2016 9:02,0,1,0,0,0,1,1
1464,w***g,非常好喝,5/4/2016 2:00,0,1,0,0,0,0,0
1465,r***d,一次买了d和e，目前只喝了e包，颜色漂亮味道醇香，这个肯定不会差。,5/3/2016 20:52,0,1,0,0,0,0,0
1466,萍***宁,,5/3/2016 16:24,0,0,0,0,0,0,0
1467,w***8,第一次买卢家的西湖龙井，收到打开包装即闻到干茶香，冲泡之后，浓浓的茶香味就立马出来了，茶形较整齐，颜色深绿，汤色青绿，口感不错，附赠的瓷杯包装超好，完美收到。就是价格在优惠一些就完美了。,5/3/2016 15:33,1,1,1,0,0,1,1
1468,m***9,好茶，不错。,5/3/2016 13:51,0,1,0,0,0,0,0
1469,t***4,很好，杯子也不错,5/3/2016 12:30,0,0,0,0,0,1,0
1470,t***1,味道还行，外观很一般,5/3/2016 10:32,0,1,0,0,0,0,1
1471,c***g,特意品尝了才来评价的，茶叶真心不错，沏出来赏心悦目，味道好~ 好评,5/3/2016 10:15,0,1,0,0,0,0,0
1472,h***8,不错！很好！,5/3/2016 10:07,0,0,0,0,0,0,0
1473,漩***尖,不错吧，老公喜欢，杯子挺好的，下次再来买这个,5/2/2016 21:58,0,0,0,0,0,1,0
1474,w***5,这个价格来说还好吧，少量一点还行，正常量就喝涩了。,5/2/2016 19:23,0,1,1,0,0,1,1
1475,毕***廉,,5/2/2016 15:56,0,0,0,0,0,0,0
1476,忧***人,茶很不错，是新茶，口感不错，,5/2/2016 15:32,0,1,0,0,0,0,0
1477,李***8,老公喝了不指一次，还是那么给力，还送了杯子，老牌子就是不一样，还是那个味道，值得推荐,5/2/2016 15:14,0,1,0,0,0,1,0
1478,t***8,还可以，就是不耐泡，2泡就没味道了,5/2/2016 13:16,0,0,0,0,0,1,1
1479,路***m,没有苦涩味,5/2/2016 12:42,0,1,0,0,0,0,0
1480,t***6,不是老茶树，茶园茶,5/6/2016 10:01,0,1,0,0,0,0,1
1481,t***6,干茶香味和叶型都不错，泡水后茶叶较肥大，水味重,5/6/2016 10:00,0,1,0,0,0,1,1
1482,桃***7,给爸爸买的，还没喝。,5/6/2016 1:40,0,0,0,0,0,0,1
1483,w***9,不知道味道如何还没尝试,5/6/2016 0:14,0,0,0,0,0,0,1
1484,今***在,很好，一次愉快的网购。 店家服务一流,5/5/2016 22:28,0,0,0,1,0,0,0
1485,张***8,很好，味道不错 服务热情，快递很快,5/5/2016 19:18,0,1,0,1,1,0,0
1486,t***1,很不错的茶，清香扑鼻有回甘，还送了个杯子，感谢！,5/5/2016 19:18,0,1,0,0,0,1,0
1487,t***2,茶叶味道还是一如既往的好，这是第二次来了，以后还会在来的，谢谢老板的礼品。,5/5/2016 18:25,0,1,0,0,0,1,0
1488,刘***5,,5/5/2016 16:47,0,0,0,0,0,0,0
1489,y***z,茶叶呈黄绿色，比较正常，味微苦，香气尚可，口感无异味，有龙井的味道，考虑网购的话呢基本也值这个价，再低一些更符合实际品质，总体来说是一款不错的口粮茶，你值得拥有！ 服务很好，解答比较仔细！,5/5/2016 16:24,0,1,1,1,0,1,1
1490,犀***3,,5/5/2016 13:10,0,0,0,0,0,0,0
1491,小***o,很好，特别香！还想买，不过涨价了，喝完再来吧！谢谢卖家送的杯子！,5/5/2016 10:11,0,1,1,0,0,1,0
1492,哈***7,比较喜欢老茶树的茶叶。,5/5/2016 9:43,0,1,0,0,0,0,0
1493,叫***8,宝贝很好，和描述的一样。 店家服务态度很好。,5/5/2016 0:27,0,1,0,1,0,1,0
1494,l***6,,5/4/2016 19:50,0,0,0,0,0,0,0
1495,l***5,,5/4/2016 19:44,0,0,0,0,0,0,0
1496,不***9,新茶 物有所值,5/4/2016 19:42,0,1,1,0,0,0,0
1497,黑***7,东西一般只能说，不值这个价，,5/4/2016 18:50,0,1,1,0,0,0,1
1498,梅***园,是2016年新茶，可以。物流也很快。,5/4/2016 17:24,0,1,0,0,1,0,0
1499,君***1,多次购买了，品质保证，绝对五星！,5/4/2016 17:23,0,1,0,0,0,0,0
1500,c***7,还不错。送的杯子质量也非常不错,5/8/2016 20:06,0,0,0,0,0,1,0
1501,购***7,感觉这茶有新旧掺和 干茶黄绿明显，泡开的茶叶黄绿也明显，香味也就一般了,5/8/2016 15:36,0,1,0,0,0,0,1
1502,王***7,本来快递无法到达邮寄点，但是给转邮了，非常感谢客服的耐心服务，谢谢 很好,5/8/2016 12:37,0,0,0,1,1,0,0
1503,r***o,质量很好，好喝！,5/8/2016 9:32,0,1,0,0,0,0,0
1504,一***家,送人的，不知道是否正宗，但是看包装还是蛮好的，另外还送了一个茶杯。,5/7/2016 23:34,1,0,0,0,0,1,0
1505,j***x,,5/7/2016 21:55,0,0,0,0,0,0,0
1506,经***张,,5/7/2016 21:25,0,0,0,0,0,0,0
1507,原***线,第一次买这个牌子的茶叶，茶叶是黄绿色的，茶香很浓，跟介绍的一样，泡一杯喝，口感不错，看来以后就要一直在这买龙井了。 给客服旗灵点个赞,5/7/2016 20:33,0,1,0,1,0,1,0
1508,努***中,不错，茶叶很好，茶水人口甘甜。品不来茶，但是就是好喝阔以。,5/7/2016 19:56,0,1,0,0,0,0,0
1509,王***9,挺好的茶，如果自己喝建议买这款,5/7/2016 18:08,0,1,0,0,0,0,0
1510,t***3,口粮茶，这个价位就很不错了，然后杯子也很漂亮，就是杯口有点不是蛮平滑。,5/7/2016 12:26,0,1,1,0,0,1,1
1511,小***1,茶味香、厚，回味香甜悠然，入口之后唇齿留香。送的杯子也很好用，以后会多光顾，好评。,5/7/2016 12:11,0,1,0,0,0,1,0
1512,j***气,打开后茶香扑面而来，真的不错。给客服旗灵点个赞。?,5/7/2016 10:19,0,1,0,1,0,0,0
1513,快***0,不错 ，好评，，，，茶有些淡。。。喝上2、3泡 ，就 不行了，呵呵，，不过味道不错 。。。清香！！！,5/6/2016 22:51,0,1,0,0,0,1,1
1514,绍***功,"多年购买了,茶是一贯的好.喝完还会再来的.超赞, 品牌店的信誉.热情周到.好评,",5/6/2016 22:40,0,1,0,1,0,1,0
1515,冬***雪,首先这个是新茶是肯定的，但是实事求是的说里面掺杂了陈茶，还有就是是这个茶叶基本是大叶子，茶尖也有但是不多，相比较价格就不怎么成正比了，一直比较信得过老卢家，也希望老卢家能够用心做好茶叶，不要玩一些小把戏，结果只会得不偿失，下次喝完了还会看看老卢家有没有什么性价比高的茶叶，给个好评！,5/6/2016 20:36,0,1,1,0,0,1,1
1516,x***1,"东西还行,感觉青叶不一定是本地的,这个价还对的起,给好评!杯子不错!",5/6/2016 19:49,0,1,1,0,0,0,1
1517,b***b,老顾客没的说,5/6/2016 19:09,0,0,0,0,0,0,0
1518,z***6,可以吧 快递挺快,5/6/2016 18:40,0,0,0,0,1,0,0
1519,g***0,茶叶很好 这个价格值,5/6/2016 15:49,0,1,1,0,0,0,0
1520,s***3,好评吧 领导都喝了,5/11/2016 16:26,0,0,0,0,0,0,0
1521,l***7,先买了E包再换成D包，感觉还是太贵，茶叶不值这个价，165半斤还不如买明前特级信阳毛尖,5/11/2016 15:56,0,0,1,0,0,1,1
1522,大***2,,5/11/2016 12:11,0,0,0,0,0,0,0
1523,乐***4,不错，物有所值,5/11/2016 11:38,0,1,1,0,0,0,0
1524,雨***5,茶汤很绿,5/11/2016 0:33,0,1,0,0,0,0,0
1525,魔***辉,一如既往的好,5/10/2016 16:53,0,0,0,0,0,0,0
1526,满***冷,非常的好 泡完颜色 味道 纯正 还是选择品牌有质量保证,5/10/2016 11:07,0,1,0,0,0,1,0
1527,w***o,口感很好，价格也不错,5/10/2016 10:23,0,1,1,0,0,0,0
1528,c***2,店家的东西已经收到了，好像比是商场里买的好了。,5/10/2016 1:09,0,0,0,0,0,1,0
1529,g***8,茶叶看着不错，还可以没来的及付款，系统自动收款了。 好,5/10/2016 0:11,0,0,0,0,0,0,1
1530,我***闹,茶叶收到了  还没有尝   看起来还可以   。,5/9/2016 22:03,0,0,0,0,0,0,1
1531,l***6,茶叶包装高端大气上档次，两个客服态度超级好！,5/9/2016 20:25,1,0,0,1,0,0,0
1532,小***1,不错，赞两个&hellip;&hellip;,5/9/2016 20:18,0,0,0,0,0,0,0
1533,冬***0,茶叶很好，以后就这了,5/9/2016 18:54,0,1,0,0,0,0,0
1534,苍***灵,味道清淡但是闻着很香，有回甘，拆封不久没发现碎末，很满意这次的品质，送的杯子也不错,5/9/2016 18:07,0,1,0,0,0,1,0
1535,d***i,还没喝 还好吧,5/9/2016 15:29,0,0,0,0,0,0,1
1536,p***6,不错，一贯好 不错,5/9/2016 13:17,0,0,0,0,0,0,0
1537,高***二,买了好几次了，挺好，在家里就可以喝到龙井茶，方便啊,5/9/2016 10:17,0,0,0,0,0,1,0
1538,q***7,挺好的，买给家里人的，很满意,5/9/2016 9:28,0,0,0,0,0,0,0
1539,2***o,东西很不错，还会购买！！,5/8/2016 22:46,0,1,0,0,0,0,0
1540,j***3,二次购买，发货物流挺快的，叶针齐整，手感爽滑。谢店家赠品。,5/15/2016 12:52,0,1,0,1,1,1,0
1541,枞***8,外包装破了。,5/14/2016 16:52,1,0,0,0,0,0,1
1542,行***5,两道水就没有茶香味了。,5/14/2016 16:39,0,0,0,0,0,1,1
1543,f***r,一分价钱一分货，便宜的茶叶确实没有贵的茶叶好喝，只能说对得起这个价。,5/14/2016 7:05,0,1,1,0,0,0,1
1544,t***1,还可以，不错,5/14/2016 0:54,0,0,0,0,0,0,0
