rateContent,package,quality,price,service,logistics,other,sentiment
茶叶口感一般！没有想象中的好喝，而且说好的送杯子！也没送！！,0.0,1.0,0.0,1.0,0.0,0.0,1.0
很不错哦，送的杯子也很精美，以后会继续支持的,0.0,0.0,0.0,0.0,0.0,1.0,0.0
还不错！,0.0,0.0,0.0,0.0,0.0,0.0,0.0
茶叶只有一点点是完整的，碎了好多。味道多少有点淡了。口感还可以，总的来说还行。,0.0,1.0,0.0,0.0,0.0,0.0,0.0
包装的很好 里面有防潮的 泡出来的茶十分的清香 自己喝或者送人都是很好的选择哦 卖家服务周到 细心,1.0,1.0,0.0,0.0,0.0,0.0,0.0
发货慢点，物流慢点。茶叶不错。,0.0,1.0,0.0,1.0,1.0,0.0,0.0
快递超快 昨天下的单今天就到了 爸爸很喜欢,0.0,0.0,0.0,1.0,1.0,0.0,0.0
一般般，也就这样吧？说不出什么好。,0.0,0.0,0.0,0.0,0.0,0.0,1.0
买来送人的 不知道味道怎么样 但包装还不错,1.0,0.0,0.0,0.0,0.0,0.0,0.0
诚信商家，赠品很棒~~,0.0,0.0,0.0,0.0,0.0,1.0,0.0
是正宗西湖龙井，值得购买！,0.0,0.0,0.0,0.0,0.0,1.0,0.0
这是我最失败的网购。茶几乎没有味道！跟店家描述相差太大！根本不值这个价！这么大的销量怎么来的，值得怀疑，提醒各位买家谨慎购买。因为不习惯差评，给个中评吧，希望卖家好自为之 一般般,0.0,1.0,1.0,0.0,0.0,1.0,1.0
西湖龙井有小虫，而且茶叶少茶梗多！不是什么好茶叶！还是习惯好评！,0.0,1.0,0.0,0.0,0.0,0.0,1.0
挺好的,0.0,0.0,0.0,0.0,0.0,0.0,0.0
茶叶的颜色很漂亮 收到之后就泡了一点 口感很好 很好喝 价格划算 准备再买点送给朋友,0.0,1.0,1.0,0.0,0.0,0.0,0.0
挺好，香气浓，不耐泡，基本都是泡一次,0.0,1.0,0.0,0.0,0.0,0.0,1.0
一直以来的选择，又得了一个白玉杯，正好送老妈。用着挺不错的！,0.0,0.0,0.0,0.0,0.0,1.0,1.0
好评！,0.0,0.0,0.0,0.0,0.0,0.0,0.0
西湖龙井茶味道不错，价格合理，但是包装一般，建议使用铁罐包装。 卖家服务不错，发货速度很快。,1.0,0.0,1.0,1.0,0.0,1.0,1.0
作为口粮茶足够了，对得起这个价格。,0.0,0.0,1.0,0.0,0.0,0.0,0.0
感觉还不错，这个价格买来还挺好的,0.0,0.0,1.0,0.0,0.0,0.0,0.0
帮朋友买的，说是这个价钱差不多,0.0,0.0,1.0,0.0,0.0,0.0,0.0
很清香，味道偏淡，很适合我。有需要会再来的,0.0,1.0,0.0,0.0,0.0,0.0,0.0
茶叶不错还送了小杯子很喜欢，要有两个就好了哈哈!这是第三次购买了这茶叶了，以后会继续光顾!,0.0,1.0,0.0,1.0,0.0,0.0,0.0
这次活动超级值，非常喜欢，不知道还有没有这样的活动，反正我是超喜欢，卢正浩的茶绝对值，我一直喝着呢，感觉是自己常喝的,0.0,0.0,0.0,0.0,0.0,1.0,0.0
不错 对得起这个价格,0.0,0.0,1.0,0.0,0.0,0.0,0.0
还不错，是今年的新茶吗？,0.0,1.0,0.0,0.0,0.0,0.0,0.0
送朋友的，不错！看上去很好，不知道茶叶大不大，好的话再买,0.0,0.0,0.0,0.0,0.0,0.0,0.0
挺好的，买给家里人的，很满意,0.0,0.0,0.0,0.0,0.0,0.0,0.0
买来送人的，没有喝过，包装很上档次,0.0,0.0,0.0,0.0,0.0,1.0,0.0
包装给人的感觉不错，好久没见过古法包装了，茶叶给人的口感很好，有很浓的豆香味，汤色也不错，就是茶叶内没方干燥剂，不过这茶很快就会喝完影响不大,1.0,1.0,0.0,0.0,0.0,0.0,0.0
"不错,很合算",0.0,0.0,1.0,0.0,0.0,0.0,0.0
帮朋友拍的，他说味道很好，很清香，包装很好，发货也快，下次还会再来的。。。 卖家态度，服务都很好。。。,0.0,1.0,0.0,1.0,0.0,0.0,0.0
好好好好好好好好好好好好好好好好好好好好好好好好好好,0.0,0.0,0.0,0.0,0.0,0.0,0.0
还没喝，喝完再评价,0.0,0.0,0.0,0.0,0.0,0.0,1.0
好,0.0,0.0,0.0,0.0,0.0,0.0,0.0
清香，一芽一叶，送的杯子不错！,0.0,1.0,0.0,0.0,0.0,1.0,0.0
茶不错，客服服务很好,0.0,1.0,0.0,1.0,0.0,0.0,0.0
味道太淡了,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"茶还不错，味道比较清香润口，我比较 喜欢。发货速度快,开袋就闻到茶叶的清香味，茶叶包装很完美 服务很细心周到很满意！",0.0,1.0,0.0,1.0,0.0,0.0,0.0
有档次的包装，送人太棒了，精美 很棒的服务,1.0,0.0,0.0,1.0,0.0,0.0,0.0
爸爸很满意！说茶杯不错,0.0,0.0,0.0,0.0,0.0,1.0,0.0
应该是不错的吧，还没开始喝。,0.0,0.0,0.0,0.0,0.0,0.0,1.0
我感觉还不错，虽然没有那么嫩，都是新茶是确定的，这个价格买来还挺好的,0.0,1.0,1.0,0.0,0.0,0.0,0.0
很好，口感不错 很好,0.0,1.0,0.0,0.0,0.0,0.0,0.0
发货等了好几天，碎了点,0.0,1.0,0.0,0.0,1.0,0.0,1.0
首先感谢贵店对客户认真的服务、此物看着非常舒心送人滴称心满意呵呵顺祝生意兴隆！,0.0,0.0,0.0,1.0,0.0,0.0,0.0
买来送人的 ，看着很有档次！买卢正浩多次了 没失望过！,0.0,0.0,0.0,0.0,0.0,1.0,0.0
好还会购买,0.0,0.0,0.0,0.0,0.0,0.0,0.0
东西很好，商家还送了水杯,0.0,1.0,0.0,0.0,0.0,1.0,0.0
非常好喝，非常满意，还会再来买，嗯茶叶很香，颜色很漂亮。,0.0,1.0,0.0,0.0,0.0,0.0,0.0
正就一个字，我得说三次，重要的事情说三遍。,0.0,0.0,0.0,0.0,0.0,0.0,0.0
喝了两年卢正浩龙井茶，其它绿茶都不想喝了，支持卢正浩龙井茶。,0.0,0.0,0.0,0.0,0.0,1.0,0.0
跟卖家描述的一样、茶很地道也正宗、家里人都夸好、很满意、 店家服务态度挺好、又有耐心。,0.0,1.0,0.0,1.0,0.0,0.0,0.0
还可以便宜,0.0,0.0,1.0,0.0,0.0,0.0,1.0
一直买这个茶叶，很不错！,0.0,0.0,0.0,0.0,0.0,0.0,0.0
很不错的，味道很好,0.0,1.0,0.0,0.0,0.0,0.0,0.0
不错，老板还送了一个小茶杯。 好！,0.0,0.0,0.0,1.0,0.0,0.0,0.0
好评,0.0,0.0,0.0,0.0,0.0,0.0,0.0
谢你送的卢正浩茶杯，我將是你长年客户，希望永保质量。以 往在天福茶庄买的西湖龙井茶，质量远不如你们。往后每一二亇月都会找你们买的。,0.0,1.0,0.0,0.0,0.0,1.0,0.0
物流高峰期发货速度还是这么快，赞一个。包装精美，送的礼品也好。客服小卢和白琳服务很热情。送十个赞。,1.0,0.0,0.0,1.0,0.0,1.0,0.0
茶很好，喝着不错，白琳服务态度很好，物流也很快，总体很满意！,0.0,1.0,0.0,1.0,1.0,0.0,0.0
好评，一直购买的老顾客了，还兑现了活动前100名购买加赠送一包，很满意。,0.0,0.0,0.0,0.0,0.0,1.0,0.0
买了A包和D包，刚收货，先评价，货闻起来很香，待会就品茶，应该不错的。 客服&ldquo;小茶人 贡羽&rdquo;服务态度也好，回答快而且清楚，点个赞。,0.0,1.0,0.0,1.0,0.0,0.0,0.0
茶叶不错，今天试泡了一杯，口味甘甜清新，包装精美，香味十足，是一次愉快的购物，希望下次购物能有更多的惊喜 非常满意,1.0,1.0,0.0,0.0,0.0,0.0,0.0
非常满意卢正浩西湖龙井 包装很好 送的东西很满意 喝到的味道就是我喜欢的西湖龙井,1.0,1.0,0.0,0.0,0.0,1.0,0.0
很好，多次购买了。,0.0,0.0,0.0,0.0,0.0,0.0,0.0
赖泡,0.0,0.0,0.0,0.0,0.0,1.0,0.0
茶叶都是碎的，没有几片是完整的，而且硬杆很多，不知道你们是不是发错了。味道还可以。算了，不想退了.,0.0,1.0,0.0,0.0,0.0,0.0,1.0
还没喝，不知道呢,0.0,0.0,0.0,0.0,0.0,0.0,1.0
货已经收到了，非常好，第二次来购买了，谢卖家，下次再来。,0.0,0.0,0.0,0.0,0.0,0.0,0.0
味道口感还是不错的.这个价位来看.还是很划算了.包装还很不错.值了值了. 默默拍下....,1.0,1.0,1.0,0.0,0.0,0.0,0.0
茶叶不错，下次还来,0.0,1.0,0.0,0.0,0.0,0.0,0.0
一如既往的好，没得说！,0.0,0.0,0.0,0.0,0.0,0.0,0.0
质量好，味道好、包装好、便宜、服务周到，茶叶很香味不错。 一流服务,0.0,1.0,1.0,1.0,0.0,0.0,0.0
卖家发货速度很快，茶叶品质不错。看上去挺好的，也有不错的茶香。总体来说非常好！而且卖家活动也很给力呀！,0.0,1.0,0.0,1.0,0.0,1.0,0.0
直接发到家长那里的，爱喝还买，给好评,0.0,0.0,0.0,0.0,0.0,0.0,0.0
很好,0.0,0.0,0.0,0.0,0.0,0.0,0.0
非常好的味道，已经第二次买了，以后还会来的,0.0,1.0,0.0,0.0,0.0,0.0,0.0
茶叶品后口感甘润，是正宗当地龙井茶，只是叶片碎一点，值得购买！?,0.0,1.0,0.0,0.0,0.0,0.0,1.0
茶叶涩，有点糊的味道。,0.0,1.0,0.0,0.0,0.0,0.0,1.0
茶叶很快就收到了，没来得及评价，包装很精美，送人不错，可以,1.0,0.0,0.0,0.0,1.0,0.0,0.0
很好 性价比高,0.0,0.0,1.0,0.0,0.0,0.0,0.0
不敢想象(╯▽╰)！！这有3级标准,0.0,1.0,0.0,0.0,0.0,0.0,1.0
老顾客了，很不错！,0.0,0.0,0.0,0.0,0.0,1.0,0.0
聚划算买的，本来想买59元200克的。手机下单显示库存不足，就买了这款。下午上电脑看有59的，算了就没退了重买。这款茶叶不错，就包装看很正宗，茶叶蛮清香，茶汤很清，不浑浊。,1.0,1.0,0.0,0.0,0.0,1.0,0.0
五星好评，口感真好，旗舰店质量可靠值得信赖 很不错,0.0,1.0,0.0,0.0,0.0,1.0,0.0
搞活动价格不错哦,0.0,0.0,1.0,0.0,0.0,1.0,0.0
好评！一直在喝你家的茶，一如即往。,0.0,0.0,0.0,0.0,0.0,0.0,0.0
喝了两次，还行，卖家态度不错！,0.0,1.0,0.0,1.0,0.0,0.0,0.0
感觉一般，比较失望?,0.0,1.0,0.0,0.0,0.0,0.0,1.0
这个还不错口感我喜欢,0.0,1.0,0.0,0.0,0.0,0.0,0.0
卢正浩绿茶口感纯正，清香扑鼻!,0.0,1.0,0.0,0.0,0.0,1.0,0.0
外面盒子是很大，但是里面的东西好小，不过对的起这个价格了，你们的茶叶不错，我喜欢喝，下次送人我得挑大点的。聚划算买的很便宜！ 回复及时，发货快，满意,1.0,1.0,1.0,1.0,0.0,0.0,0.0
很好 这次比平时便宜很多,0.0,0.0,1.0,0.0,0.0,0.0,0.0
去年买过，今年继续,0.0,0.0,0.0,0.0,0.0,0.0,0.0
味道浓郁，老味道。,0.0,1.0,0.0,0.0,0.0,0.0,0.0
卢正浩雨前一级 买了两次试喝了口感不错 叶芽很嫩,0.0,1.0,0.0,0.0,0.0,0.0,0.0
收到。还没喝。看了看和我一同收到货的评价，应该不错。加上多年的牌子，相信物有所值。等喝了好的话，再追评如实描述。,0.0,0.0,0.0,0.0,0.0,1.0,0.0
好像我是前一百名的，还送了一只紫砂杯，茶叶看上去还不错。第一次在网上买茶叶。,0.0,0.0,0.0,1.0,0.0,0.0,0.0
第一次买这家店的，还不错。接受范围内,0.0,0.0,0.0,0.0,0.0,0.0,0.0
把盒上的字扣掉是什么意思？,1.0,0.0,0.0,0.0,0.0,0.0,1.0
卢家的忠实顾客，一直喝得都是他家的茶叶，我认识一个贩茶的人，我说卢正浩怎么样？他说那是高端茶叶呀，哈哈,0.0,0.0,0.0,0.0,0.0,1.0,0.0
货已收到，也品尝了，这茶确实不错。,0.0,1.0,0.0,0.0,0.0,0.0,0.0
宝贝收到，赠送的茶具小巧可爱，发货快，包装很好茶具没碎。十分满意。,1.0,0.0,0.0,1.0,1.0,1.0,0.0
值得信赖的品牌，高品质新茶，卖家发货很快，服务周到，物流也很快啊，口感非常好！,0.0,1.0,0.0,1.0,1.0,0.0,0.0
东西收到,0.0,0.0,0.0,0.0,0.0,0.0,0.0
挺不错的。,0.0,0.0,0.0,0.0,0.0,0.0,0.0
物流很快，货真价实，下次还来买。,0.0,1.0,1.0,0.0,1.0,0.0,0.0
外行茶者，给老人买的，反馈还不错，还会回购的,0.0,1.0,0.0,0.0,0.0,0.0,0.0
已经泡过喝了，口感非常好，茶色也非常好，是新鲜茶叶哦！爸妈都非常喜欢呢！与描述完全相符合的，真心物超所值啊！,0.0,1.0,0.0,0.0,0.0,0.0,0.0
新茶，清新、回甘、味香，三泡后味稍微淡，与老E包装的比起来味淡，总的还可以，多年以来一直喝卢正浩，继续关注，好评5分。,0.0,1.0,0.0,0.0,0.0,1.0,0.0
非常好的龙井茶，包装也很好，自己喝、孝敬老人都是非常好的一款绿茶。卢正浩，好人好茶。 服务很好,1.0,0.0,0.0,1.0,0.0,0.0,0.0
茶叶收到啦，很好，味道淡淡的， 服务很好,0.0,1.0,0.0,1.0,0.0,0.0,0.0
买了近300元 毛都没一根送 还有一直在涨价,0.0,0.0,1.0,0.0,0.0,1.0,1.0
包装简介，茶叶干净，茶汤清澈，对得起这个价格，当口粮喝最好了。,1.0,1.0,1.0,0.0,0.0,0.0,0.0
礼盒不错,1.0,0.0,0.0,0.0,0.0,0.0,0.0
东西是买给岳父的，不知道怎么样。,0.0,0.0,0.0,0.0,0.0,0.0,1.0
好评。,0.0,0.0,0.0,0.0,0.0,0.0,0.0
果然神器，确实牛逼，一位老顾客道出内心深处的感叹，必须顶起,0.0,0.0,0.0,0.0,0.0,0.0,0.0
包装很好 发货也快 我不懂茶叶 但闻起来很香看上去也很漂亮 喝着也不发涩 非常喜欢,1.0,0.0,0.0,0.0,0.0,0.0,0.0
很不满意 大家不敢买 完全是陈茶 自己看图片,0.0,1.0,0.0,0.0,0.0,0.0,1.0
东西不错，比想象中的强，有一些碎末，但绝对在可接受的范围内。不过赠品的茶叶都是碎末，根本无法喝啊。 小贡还是不错的，说的很详细。,0.0,1.0,0.0,1.0,0.0,1.0,1.0
老顾客了，卖家发货很快，已经全部送人。东西没的说。,0.0,0.0,0.0,1.0,0.0,0.0,0.0
挺好的，送人的，,0.0,0.0,0.0,0.0,0.0,0.0,0.0
货收到了，虽然等了很长时间，看上去包装不错，还没有喝。应该不错。喝时好的话，还回来买。 好。,1.0,0.0,0.0,0.0,1.0,0.0,1.0
多次购买，还行,0.0,0.0,0.0,0.0,0.0,0.0,0.0
虽然买回来还没喝，但是包装看上去很不错，物流也很快，感觉很好。,1.0,0.0,0.0,0.0,1.0,0.0,0.0
茶叶还不错，明显的豆香气，赞一下。 好！,0.0,1.0,0.0,0.0,0.0,0.0,0.0
等喝了再评价，物流很快，包装很好。,1.0,0.0,0.0,0.0,1.0,0.0,0.0
喝喝还行。,0.0,0.0,0.0,0.0,0.0,0.0,0.0
挺好，性价比高,0.0,0.0,1.0,0.0,0.0,0.0,0.0
贈1的贈品是小包咯，真心醉咯。。。,0.0,0.0,0.0,0.0,0.0,1.0,1.0
正品没错！,0.0,0.0,0.0,0.0,0.0,1.0,0.0
还没打开看,0.0,0.0,0.0,0.0,0.0,0.0,1.0
还没有喝 貌似不错,0.0,0.0,0.0,0.0,0.0,0.0,1.0
好！不错 清香,0.0,1.0,0.0,0.0,0.0,0.0,0.0
老牌子了，继续支持！,0.0,0.0,0.0,0.0,0.0,1.0,0.0
非常好，继续支持,0.0,0.0,0.0,0.0,0.0,0.0,0.0
茶叶有些碎 口感还行,0.0,1.0,0.0,0.0,0.0,0.0,0.0
赶个时髦，也喝喝清明的龙井,0.0,0.0,0.0,0.0,0.0,0.0,0.0
老茶树真不错，味道比较浓郁，这价格超值。,0.0,1.0,1.0,0.0,0.0,0.0,0.0
头一次发来的货，封装的时候封进了头发。第二次发的倒还不错，没啥问题。泡开后有股豆香，基本符合新茶的标准。,0.0,1.0,0.0,1.0,0.0,0.0,1.0
第一次在他家买茶叶，一次买了4包。外包装很仔细，赠送的君子杯很漂亮。茶叶还没有开封，质量、口感品尝后在评。 客服旗灵很好，服务贴心，值得称赞。发货和物流较快。,0.0,0.0,0.0,1.0,1.0,0.0,0.0
老客户了一直喝卢正浩的茶叶，这次买了 三个品种的茶。这款西湖姐妹茶也很好与描述一致！以后就喝卢正浩的茶叶了！希望保持卢氏的诚信与质量！,0.0,1.0,0.0,0.0,0.0,0.0,0.0
一如既往的好,0.0,0.0,0.0,0.0,0.0,0.0,0.0
好,0.0,0.0,0.0,0.0,0.0,0.0,0.0
我已经在他家多次购买茶叶，味道还是以往的棒，快递，好评。,0.0,1.0,0.0,0.0,1.0,0.0,0.0
味道浅，茶叶软，一般，是不是品过的茶渣,0.0,1.0,0.0,0.0,0.0,0.0,1.0
课题,0.0,0.0,0.0,0.0,0.0,0.0,1.0
碎茶较多,0.0,1.0,0.0,0.0,0.0,0.0,1.0
还可以吧,0.0,0.0,0.0,0.0,0.0,0.0,0.0
第二次买了，一如既往的好。茶叶很整齐不碎，包装很仔细，很贴心，每个茶包里都有密封夹。口味好有回甘，物有所值。,1.0,1.0,1.0,0.0,0.0,1.0,0.0
闻起来芳香浓郁，但是口感一般,0.0,1.0,0.0,0.0,0.0,0.0,1.0
给老爸买的，希望他喝着好,0.0,0.0,0.0,0.0,0.0,0.0,1.0
茶喝着挺不错，而且客服贡羽服务很好，以后还会经常来 服务很好,0.0,1.0,0.0,1.0,0.0,0.0,0.0
大品牌，绝对是新茶，清香扑鼻，好喝。,0.0,1.0,0.0,0.0,0.0,0.0,0.0
很好，帮同事买的，他说很不错，5分,0.0,0.0,0.0,0.0,0.0,0.0,0.0
买过来送人的，具体不知道具体茶叶怎么样...包装不错...,1.0,0.0,0.0,0.0,0.0,0.0,0.0
一般,0.0,0.0,0.0,0.0,0.0,0.0,0.0
收到！很好！赠品很别致,0.0,0.0,0.0,0.0,0.0,1.0,0.0
老客户了，好评,0.0,0.0,0.0,0.0,0.0,0.0,0.0
口感比传统e包更丰富，五星好评！,0.0,1.0,0.0,0.0,0.0,0.0,0.0
茶叶品相佳，味香。,0.0,1.0,0.0,0.0,0.0,0.0,0.0
茶清香，味醇厚，物流快，好评！,0.0,1.0,0.0,0.0,1.0,0.0,0.0
看起来不错。。挺小的一盒。。。。,1.0,0.0,1.0,0.0,0.0,0.0,1.0
还没拆，看样子还不错，就是配的袋子放两罐不大放得下，而且有人评论说有礼物也没有。 不错，快递员不友善。,0.0,0.0,0.0,0.0,1.0,1.0,1.0
货到的很快，服务好，下次还来,0.0,0.0,0.0,1.0,1.0,0.0,0.0
味道很好，包装严实。 很好,1.0,1.0,0.0,0.0,0.0,0.0,0.0
挺好的，感谢卖家礼物,0.0,0.0,0.0,0.0,0.0,1.0,0.0
茶叶不错，我想说的是顺丰现在也好慢,0.0,1.0,0.0,0.0,1.0,0.0,1.0
老顾客了，茶叶就不过多评价了。我想说的是，去年双12的时候，我买的茶叶出了点儿问题，客服答应补偿我10元优惠券，说是在后台给我备注过，无条件使用的，这次我趁618来买点儿茶叶，跟客服说优惠券的事，客服给我一个链接让我领了一张10元的优惠券，并不是无条件使用，是限制的有使用日期，我并没在意，因为限定日期内我肯定要买茶叶，但是，当我选好茶叶付完款之后，才发现客服给我的10元优惠券根本没有用上，我提交订单的时候没有显示有这个10元得优惠券，我用的是399减50和199减20，系统并没显示还有一张10远的优惠券，所谓的无条件使用不应该是这样吧？客服这次你们打算怎么解决？还是就这样算了？,0.0,0.0,0.0,1.0,0.0,1.0,1.0
第二次买了，一如继往的好。客服旗灵很亲切呀。,0.0,0.0,0.0,1.0,0.0,0.0,0.0
微店非常好,0.0,0.0,0.0,0.0,0.0,0.0,0.0
还没喝，不知道怎么样，包装还可以！,1.0,0.0,0.0,0.0,0.0,0.0,0.0
包装很好，很安全，茶叶味道很好，以前喝过，还是那个味道，很好！ 无沟通购物，非常好！,1.0,1.0,0.0,0.0,0.0,0.0,0.0
质量很好的，品尝了一下，味道很好，比实体店划算多了， 卖家服务态度很好的，物流也很快，下次还会买的。,0.0,1.0,1.0,1.0,1.0,0.0,0.0
盒子很喜欢！茶叶也很好,1.0,1.0,0.0,0.0,0.0,0.0,0.0
第一次喝到这么好的茶。很香。回甘很给力。赞!,0.0,1.0,0.0,0.0,0.0,0.0,0.0
靚,0.0,0.0,0.0,0.0,0.0,0.0,0.0
东西收到了，外包装不错，送人可以,1.0,0.0,0.0,0.0,0.0,0.0,0.0
老顾客了，喜欢龙井的清淡！,0.0,1.0,0.0,0.0,0.0,0.0,0.0
有香气，但不耐泡，总体不错。,0.0,1.0,0.0,0.0,0.0,1.0,1.0
茶叶应该说还可以，只是物流太糟糕了,0.0,1.0,0.0,0.0,1.0,0.0,0.0
东西收到了，还没有品尝，看的很不错！,0.0,0.0,0.0,0.0,0.0,0.0,0.0
我反正是挺满意，之前很少喝龙井，更别说西湖龙井。在办公室上午一袋下午一袋，喝着挺开心。,0.0,1.0,0.0,0.0,0.0,0.0,0.0
口感不错，服务满意。5分,0.0,1.0,0.0,1.0,0.0,0.0,0.0
好茶，好评！一直买这家的茶叶，质好价优，1212买的，很划算。喝完再来 热情周到大方,0.0,1.0,1.0,0.0,0.0,1.0,0.0
好喝,0.0,1.0,0.0,0.0,0.0,0.0,0.0
这款味道比较淡哦,0.0,1.0,0.0,0.0,0.0,0.0,1.0
口感不错的。,0.0,1.0,0.0,0.0,0.0,0.0,0.0
收到了，还没有尝试。相信其他买家的好评，希望第一次喝龙井不会让我失望，虽然我们这边都喝铁观音。绿茶抗氧化，力挺绿茶,0.0,0.0,0.0,0.0,0.0,0.0,1.0
买了很多次了，品质可靠，此次活动促销价格比较给力。,0.0,1.0,1.0,0.0,0.0,0.0,0.0
第2次光顾了，产品的确不错，入口很爽，我还会来光顾的，先给个5分赞下,0.0,1.0,0.0,0.0,0.0,0.0,0.0
香味还好 就是叶子实在太碎了,0.0,1.0,0.0,0.0,0.0,0.0,1.0
杯子不错，还有赠品，给老爸买的茶怎么样不知道但是在包装上已经给满分了，虽然只是黄纸包装但是可以看到用心之处,1.0,0.0,0.0,1.0,0.0,0.0,0.0
过几天回老家给公公带的，他喜欢喝茶，卖家发货速度很快两天就到了，看着包装很漂亮，好评了,1.0,0.0,0.0,1.0,1.0,0.0,0.0
还没拆开喝，希望爸爸会喜欢,0.0,0.0,0.0,0.0,0.0,0.0,0.0
淡淡的清香！好茶，,0.0,1.0,0.0,0.0,0.0,0.0,0.0
茶叶打开有香味。能泡三开，5分。,0.0,1.0,0.0,0.0,0.0,1.0,0.0
虽比不上之前买的200多的，但一分钱一分货，这个活动价格也值！,0.0,1.0,1.0,0.0,0.0,0.0,0.0
多次购买，好!,0.0,0.0,0.0,0.0,0.0,0.0,0.0
品后追评，先全五！,0.0,0.0,0.0,0.0,0.0,0.0,0.0
还是原来的味道喜欢,0.0,1.0,0.0,0.0,0.0,0.0,1.0
可以吧 快递挺快,0.0,0.0,0.0,0.0,1.0,0.0,0.0
茶叶还没尝！不过我这是第三次来买了！,0.0,0.0,0.0,0.0,0.0,0.0,0.0
东西很好。物流不行。,0.0,0.0,0.0,0.0,1.0,0.0,1.0
茶叶一如既往的好，赠的老茶树也很好，去年在网店买过卢正浩茶以后其它地方买的茶叶都不想喝了，,0.0,0.0,0.0,1.0,0.0,0.0,0.0
