	sentiment	rateContent
5312	0	很棒的 喝了几天才来评价 物美价廉
5313	0	尝试了好几家的龙井，还是老卢家的好，赞！
5314	0	很好，买了N次了。还送了一小包。惊喜
5315	1	看图片吧，喝茶喝出一根毛发我也是醉了，都说绿茶最干净，不用洗茶，但在这家买茶的，还是洗一下吧，太恶心了&hellip;&hellip;不会再来了
5316	0	买给老爸喝的，他说不错～ 5分滴～
5317	0	好茶自己会说话~~~相信我的选择！！！
5318	0	味道不错，口感很好
5319	0	老顾客了，喜欢龙井的清淡！
5320	1	一分价钱一分货，搞活动买的，价钱降了质量也降了，一级茶还不如二级的，  请搞活动质量别降
5321	0	满意，还送了杯子，第二次购买，非常好。
5322	0	包装环保，不错，就是最近吃中药，医生不让喝茶，过些日子泡了再评价吧
5323	0	不错滴，茶好，服务好，物流好。新年第一次的网购真愉快
5324	0	茶叶不错，下次就你家买了
5325	0	茶叶很好 喝过很多次卢正浩了 非常好喝 喜欢这味道 好评 客服非常不错
5326	1	还没喝，先好评吧
5327	0	茶叶不错
5328	0	赖泡
5329	0	不错，口感好！
5330	0	到货好快
5331	0	还没喝，肯定没问题，信赖卢正浩品牌。
5332	0	包装不错、适合送人、满意，谢谢店家的小礼品！
5333	0	包装很不错，看起来很好，还很贴心的送了小夹子，喝起来口看很不错 客服服务很周到，很不错的一次购物
5334	0	顺丰快递员很负责任，把包裹及时派送，送父母的他们爱喝绿茶。卖家发货快，还没品尝待续评论
5335	0	发货很快，满意
5336	0	送的茶都好喝啊！以后龙井茶就你家了！
5337	0	收到了，给老爸买的，不赖
5338	0	宝贝收到了，挺好喝的，嗯，不错，味道也挺好的，也听挺清新的，下次还会光临，给五分，满意。
5339	0	味道不错     喜欢
5340	0	挺好的，买了两次了，还没拆包，信任卢正浩
5341	0	每年这个时候都要降价的，屯货了。毕竟不是为了享受喝茶的。只是为了提神。他家不知道都来了多少次了。
5342	0	茶叶不错，口感挺清爽的
5343	1	一般一般。
5344	0	卢正浩茶叶正宗西湖龙井，颜色片形味道俱佳。双11价格优惠，以后还会再来的。
5345	1	东西不错 但是对于物流就无语了 不同的物流从市里转到镇子上的邮局 别的物流都只+5元，而申通十元。。
5346	1	连续几年购买了，店家有些扣了，味道还是如一。
5347	0	物流很快，七八百公里的路从抢购到收货30个小时，很赞，茶叶当口粮很好！送的杯子也很好！满意，喝完还来！
5348	0	茶叶口味感觉一般化
5349	0	还会再来
5350	0	很好，喝了再买
5351	0	不错，就是物流慢了点！
5352	0	茶品不错，双12当天买的，价钱平，性价比很高，还会继续买的。好评！
5353	0	好
5354	1	老回头客，多次购买了，宝贝不错。就是物流太次了，希望卖家以后还一家快递
5355	1	茶叶收到，包装不错，送的杯子也可以，但我买的是茶叶不是茶杯，茶叶打开有茶叶清香，但口感实在差了点，有苦涩感（不要说水质、温度什么的，是货品质问题），怀疑茶香味是加的茶香气味熏的。与我在实体店买的100元左右的货差不多看来天猫也靠不住了，不满意。 一般
5356	0	发货挺快的，口感也不错，会继续关注。
5357	0	货真价实还送礼品谢谢！
5358	0	每年都应该买的好绿茶
5359	0	第二次购买了 茶叶很好 味道很甘醇
5360	0	茶叶很好，味道不错......
5361	0	第二次购买了，性价比还是有的，不错
5362	1	差 太差 非常差 真的不能再差了 就你这样的东西 还来聚划算 真的无语了 这么做 会把你家的牌子给砸掉的 上个图 懂的看看吧 不用尝了这茶叶 我不知道下边的评价是怎么来的 真是愤怒了
5363	0	可以
5364	0	老品牌,值得信赖 好
5365	1	口感一般
5366	0	东西很不错很实惠
5367	1	送的杯子杯口有点破损！
5368	0	快递很快，茶叶不赖，第二次买了，下次还来，以后买茶就是这家店了
5369	0	这个价格，喝喝罢了！
5370	1	朋友推荐的，清香，略淡
5371	0	期待了20多天，终于收到了，泡了一壶，一如既往的好，不错
5372	0	还行吧，不太懂茶叶，买来喝喝看的
5373	0	打开包装就闻到茶香，老茶客了一直在这里买。好评！！
5374	0	很好的茶叶
5375	0	一大包，包装很喜欢
5376	0	己经买了N次，一直不错
5377	1	口粮水平，谈不上多好。另外，这款茶没有赠品。
5378	0	茶醇厚绵长，香味十足，老茶客的最爱。
5379	0	茶叶色泽很正，口感也很有味道，比较耐泡。 服务没得说，物流快，包装精美，价格实惠，以后还来。
5380	0	茶不错，味道和以往一样
5381	0	这款茶叶是我第一次购买，以前购买卢正浩龙井都是购买d款纸包，去年的双十一活动比较给力，买二送一270元买到了三包，挺划算！ 快递包装很严实，保鲜袋防水防潮，还送了小夹子。
5382	0	赠品设计还不错，茶品性价比待提高，也算还可以
5383	0	第一次买贵店的龙井茶。试泡后真心不错。以后会再光临。
5384	0	味道不错，很划算
5385	1	还行吧，感觉也就值一百多的茶叶
5386	0	好喝，值得。
5387	0	茶叶没得说，好。送的茶具真精致。
5388	1	好几次买了，这次的碎渣特多！
5389	0	挺好的
5390	0	很好，推荐，下次需要继续买
5391	0	好评，客服小梅服务很好
5392	0	茶叶还是很耐泡型，喝起来还是可以。不过没有龙井的豆香味。包装不错，掌柜想得很周到还给送了密封条，这样不担心茶叶走潮。发货也是很速度。
5393	0	好茶，前100名送的杯子很棒。
5394	0	很香，很好喝，
5395	0	还可以、
5396	1	两款都一般
5397	0	一直喝这个牌子的茶叶，老公很喜欢还送杯子价格便宜
5398	0	茶叶不错，是正宗的西湖龙井，味道香醇。
5399	0	味道很好，总之比之前买的其他茶好，味道不涩，而且有回甘。
5400	0	送人的，感觉小了点~送的茶杯好小好可爱！
5401	0	是龙井，包装上写二级，也对得起这个价钱
5402	0	茶叶很好，物廉价美。
5403	0	味道好 好
5404	0	茶叶不错，一致再买，物流飞快，好评5分
5405	0	双11的活动，用优惠券还是很划算的，所以一次买了2盒。物流的速度不错，包装也很用心，全5分！
5406	0	已经好多年多次购买这个品牌的茶叶，服务周到，发货及时，点赞！
5407	0	好
5408	1	泡完的时候茶叶杂质偏多，几乎每一片茶叶上都带有黑点，泡完普遍变黄，味淡如水，这应该不是新茶，产地就不好说了。
5409	0	很好
5410	0	卢正浩西湖龙井茶，茶叶味道还可以，快递挺快，好评。
5411	0	好茶
5412	1	还是感觉你家的茶有点贵。
5413	0	一共买了五盒，很好！
5414	1	茶叶比之前买的差了，一分钱一分货，茶香都没有的！ 茶叶比之前买的差了，一分钱一分货，茶香都没有的！
5415	0	感觉是正宗西湖龙井 颜色很正 泡起来口感很好 外包装很精美 不错 好评
5416	0	一直都是这家买龙井！口感不错！值得推荐！！ 让人很放心的卖家！
5417	0	买了好几次了，茶叶品质一直挺好，喜欢喝。
5418	0	包装盒子舒服，大小合适，印刷也漂亮，不愧是杭州出的  盒子上贴的标识很贴心，注明是15年新茶。因为年初刚刚买过同样的一盒，那个是14年老茶。  新茶确实不一样，打开包装袋子的清香，比老茶更多香甜味道
5419	0	一次买够一年的量，明年双11在来。确实要发算些。
5420	0	已经多次在这里购买茶叶了，茶叶口感很好，而且在8.28奉茶节购买，优惠力度很大，物有所值。
5421	0	物流很快，送了杯子，已经喝了一杯。就平时上班喝喝的，要求也不高。
5422	0	满分
5423	0	好评
5424	1	品相没以前好，不耐泡，是不是销量大了顾不上品质了
5425	0	作为工作茶还是挺不错的。同事都说还可以。
5426	0	多次购买了，同事说行。
5427	0	老用户了，送了个青瓷小杯子，还是习惯性五星好评吧。。
5428	0	还没有喝，品质非常信任，应该错不了
5429	0	父亲节送老爸的，还不错吧。
5430	1	买了挺多次了，感觉这次没以前好
5431	0	茶叶一如既往的好，还送了一小盒茶叶。
5432	1	用来送人的，礼盒好小，不知道口味如何
5433	0	茶叶一如既往的好,有春茶的香味。
5434	0	茶蛮不错，客服也挺好
5435	0	老顾客，很满意，好茶好商家，好评
5436	1	物流很慢。
5437	0	味道不错！家人很喜欢
5438	0	喝卢正浩茶，5年了。依然那么的茶香四溢，味道醇厚。也保持了多年的喝茶习惯。卢正浩加油！！！ 服务周到，满意！
5439	0	货真价实，非常好， 物流很快，全5分
5440	0	发货快，茶叶质量不错，很满意。
5441	0	太棒了，包装好看又能存放茶，让爸爸尝了下，他非常喜欢。 服务态度超好，非常满意的一次购买。
5442	1	不会再买了。里边梗太多就不说了。小绒球是什么意思？头发是什么意思？吓死本宝宝了。虽然价格不高，但是不代表杂物一大堆吧？我的确没期望你和特级品那么高端。我只求干净点儿，能行吗？吓的本宝宝再是不会来买了。
5443	0	一直在这买茶叶很好！
5444	0	划算，经常买
5445	0	客服态度挺好的贡羽，不止买过一次了
5446	0	己买了几年了，好喝，我已喝习惯的。
5447	0	不多说！喝了自己知道，这几年了一直卢正浩，包装也高大上
5448	0	口感香醇，性价比不错
5449	0	宝贝很好，香味很浓，很纯正，个人不喜欢喝茶，但是这款还不错的，长辈们也都很喜欢。 卖家态度不错，物流也快。
5450	0	多次购买了，一直买这个牌子的茶喝
5451	1	西湖龙井茶味道不错，价格合理，但是包装一般，建议使用铁罐包装。 卖家服务不错，发货速度很快。
5452	0	宝贝收到 速度很快！那天服务是小灵和小旗是吧（不好意思 名字忘记了）服务态度热情周到 有问必答。还介绍泡茶方法。很满意。
5453	1	不香，不好喝
5454	0	买过很多次了，全五星好评！
5455	0	店家的茶叶很好，品牌就是生命！包装大气，发货很快，送的礼品不错哦！购买很多次了！值得信赖～
5456	1	这茶叶与图片的相比，差了很多，单叶多，茶梗也有，不似卖家讲的那麽好，但价格也在那里，所以~~
5457	0	帮同事买的，
5458	0	口感不错，服务满意。5分
5459	0	茶叶不错
5460	0	好东西物流快
5461	0	一般般,好在便宜,买一送一,包装很好!
5462	0	5分！
5463	1	经常喝卢正浩的龙井，不过这一次相对于之前的好像略差一些呢
5464	0	茶叶质量不错，品牌值得信任。 服务热情周到，五星。
5465	0	发货慢了些，茶叶不错，老公喜欢！
5466	0	茶叶喝了确实不错，比在店里买的好还便宜，喝完了在买一个不错的老板
5467	1	杯子质量一般，但那个包装很精致，喜欢那个茶盘
5468	0	不错，很味道还行。
5469	1	口感不错、就是碎的比较多
5470	1	不是新茶
5471	0	茶叶收到了，质量是一如既往的好，已经买过好多次了，口感好，正宗的西湖龙井，还会推荐其他爱茶的朋友来买！送的杯子也相当的好！！！
5472	1	碎茶较多
5473	0	一直买卢正浩的龙井，很好！
5474	0	这款感觉还可以，买给老人自用，比较实惠
5475	1	这家商店不诚实今天我第一次差评商店骗人给送的东西不送
5476	1	虽然茶叶碎的多，但是这个价位买到这个茶叶也算不错的了。喝着还可以总体来说不错。 满意
5477	0	茶叶品质不错，价格合理，适合大众消费。 好
